Age,Salary,Height,Gender,Marital Status,Education Level,Job Satisfaction,City,Province
49.50675353260275,32805.15206833245,53.77740308440727,Female,Single,Bachelor's,Low,Depok,Jawa Barat
40.27739927816408,63646.630627564686,40.82645147486255,Male,Married,Master's,Medium,Medan,Sumatera Utara
44.63959214215767,72516.38558596603,67.59001409900023,Female,Married,Master's,Medium,Balikpapan,Kalimantan Timur
26.368642385121106,25846.32793713523,65.15399937306196,Male,Single,Master's,Medium,Tangerang,Banten
72.79477573501875,39770.893963759874,64.37128551372592,Male,Married,PhD,Medium,Batam,Kepulauan Riau
42.67987536567796,42075.01976612513,65.14636497394198,Male,Single,PhD,High,Palembang,Sumatera Selatan
42.42213232986361,43775.37408771264,51.4120920876247,Male,Divorced,PhD,High,Bekasi,Jawa Barat
50.43496611068299,31847.436475710118,47.707874970237754,Male,Married,Master's,High,Semarang,Jawa Tengah
47.25312001257727,68919.3113837432,102.49563592426522,Male,Single,Master's,Low,Makassar,Sulawesi Selatan
43.91049231562871,14117.186829920354,30.88548748755275,Female,Single,Bachelor's,Low,Yogyakarta,DI Yogyakarta
30.723832079210943,29420.143818374883,59.949898964463614,Female,Single,PhD,High,Makassar,Sulawesi Selatan
47.12908864276795,45431.699460554475,-18.457750677143423,Male,Divorced,PhD,Medium,Yogyakarta,DI Yogyakarta
65.46631845417544,45643.31367550715,83.0589113451911,Female,Married,Bachelor's,Low,Bandung,Jawa Barat
58.490460600014714,71423.30640536468,75.22188272052931,Female,Divorced,Master's,Low,Malang,Jawa Timur
61.711426146312164,66112.47231383671,57.48914043434439,Female,Divorced,Master's,Low,Medan,Sumatera Utara
34.35419620639459,31483.824574286857,38.80011930976954,Female,Married,Master's,Low,Bogor,Jawa Barat
28.13513733663845,69559.34984638344,99.53127002807096,Male,Divorced,PhD,High,Palembang,Sumatera Selatan
39.36477003870458,25412.05960962978,74.26456344655493,Male,Single,Bachelor's,High,Semarang,Jawa Tengah
41.72442385975303,57840.45315291481,32.954867212822336,Male,Married,Bachelor's,Low,Malang,Jawa Timur
55.22448974012233,89792.90472615493,77.22232362461003,Male,Divorced,Master's,Medium,Batam,Kepulauan Riau
18.997959813707347,66667.44644225502,4.803786590243817,Male,Married,PhD,High,Palembang,Sumatera Selatan
60.884154152987975,38287.746596071855,64.46589850166768,Female,Divorced,Bachelor's,Low,Tangerang,Banten
38.945897318473136,30764.312561889506,76.01936801556535,Female,Single,PhD,High,Palembang,Sumatera Selatan
35.45054609068354,16910.742534025638,32.32143358656975,Male,Divorced,Master's,Low,Yogyakarta,DI Yogyakarta
27.842643121617822,42415.5287790241,-4.695493517213919,Male,Married,Master's,Medium,Bogor,Jawa Barat
19.486863265744997,20793.409946944797,38.697860080383805,Male,Divorced,Bachelor's,Low,Palembang,Sumatera Selatan
51.701217591504886,24426.71448223417,9.035818347639548,Male,Single,Master's,Low,Samarinda,Kalimantan Timur
41.95313357344925,20022.803932520557,-7.5406176296361025,Female,Single,Bachelor's,Low,Tangerang,Banten
24.2305083033663,28848.227560515403,76.57566897778686,Female,Single,Master's,Medium,Makassar,Sulawesi Selatan
24.16397596317299,35811.175653148035,20.94764183017452,Female,Divorced,Bachelor's,Low,Palembang,Sumatera Selatan
36.63479890922834,41639.61557521292,90.56772134723705,Female,Married,Master's,Low,Medan,Sumatera Utara
62.697279828762106,26896.371884004675,38.42321051330663,Male,Divorced,Master's,High,Makassar,Sulawesi Selatan
37.62531243227314,61984.637632121674,53.68871780567761,Male,Divorced,PhD,Low,Denpasar,Bali
21.45914160946462,32725.0909830523,9.702232908809265,Male,Divorced,PhD,High,Balikpapan,Kalimantan Timur
37.80534016688272,24492.905504822545,12.374059500435663,Female,Married,Master's,Low,Makassar,Sulawesi Selatan
37.454593593280286,40665.938681876345,33.67284366906432,Male,Single,Bachelor's,Medium,Pontianak,Kalimantan Barat
5.940473641759567,96933.1085256635,42.45902551419306,Male,Single,Master's,Medium,Banda Aceh,Aceh
40.29416673526844,42940.910845846105,35.70333356369946,Male,Single,PhD,Medium,Medan,Sumatera Utara
37.99785110728719,30289.978260629836,49.74194625494428,Female,Married,Bachelor's,Low,Palembang,Sumatera Selatan
50.05068274257444,16920.299296812034,53.39222085663985,Male,Divorced,Master's,Medium,Palembang,Sumatera Selatan
65.03642923428949,32542.227723682794,1.9507703372351841,Female,Divorced,Master's,Medium,Surabaya,Jawa Timur
55.645345384120844,40841.91095914799,-2.87255295697409,Female,Divorced,PhD,Low,Balikpapan,Kalimantan Timur
37.504447022787204,29917.81957818438,55.73265216289602,Female,Married,Bachelor's,High,Tangerang,Banten
26.615163186358288,15792.772551001028,44.36285869365702,Male,Divorced,Bachelor's,Low,Balikpapan,Kalimantan Timur
74.45367744224819,23735.267596137568,49.143199626853175,Male,Married,Bachelor's,Low,Medan,Sumatera Utara
41.769839642188344,75152.09184910974,92.48178107149626,Male,Single,Master's,High,Bogor,Jawa Barat
41.1810807948683,74384.32416133332,61.24457034943063,Female,Single,PhD,Medium,Bandung,Jawa Barat
40.686373867569955,23310.994970539887,-4.371791043005004,Female,Married,Master's,Low,Pontianak,Kalimantan Barat
43.575101889982115,50836.9328287097,72.25388406347403,Male,Single,PhD,High,Denpasar,Bali
39.123314644988746,20145.044520286963,-26.537091853936346,Female,Married,PhD,High,Balikpapan,Kalimantan Timur
33.542393910556925,73288.4380658498,12.378757722577461,Female,Divorced,Bachelor's,Medium,Palembang,Sumatera Selatan
33.8908337638749,41052.94786802217,39.1777641057279,Male,Single,Master's,Low,Banda Aceh,Aceh
40.57420748719202,58385.37733170688,33.96997305738168,Male,Single,Bachelor's,High,Tangerang,Banten
33.93547797526106,15405.091126667037,76.46078194824932,Female,Divorced,PhD,Low,Palembang,Sumatera Selatan
31.733004825196865,50961.13441873411,59.25436564045634,Male,Divorced,PhD,Low,Bekasi,Jawa Barat
42.38359295999466,36176.42592570786,1.9974672925779373,Male,Married,Bachelor's,Medium,Bekasi,Jawa Barat
37.68529617352888,55601.44868558792,68.75128221520703,Female,Single,Bachelor's,Low,Batam,Kepulauan Riau
60.55190885157495,57379.01361836677,16.49785599271752,Female,Divorced,PhD,Medium,Batam,Kepulauan Riau
6.537392490890845,37529.866866625955,87.31549055708305,Female,Single,Master's,High,Bekasi,Jawa Barat
55.189589074992,26892.028421177936,83.21106661314516,Male,Single,Bachelor's,Medium,Medan,Sumatera Utara
57.199107502469175,53629.15260511305,-17.082384402895542,Male,Single,Master's,Medium,Denpasar,Bali
14.045926978694055,35239.495023133706,51.9377829719038,Female,Single,PhD,High,Semarang,Jawa Tengah
36.545061276955465,23473.03332716022,66.74027778461254,Female,Married,Bachelor's,Medium,Depok,Jawa Barat
36.171268742054714,22923.638000793857,5.088001803770595,Male,Divorced,Bachelor's,Medium,Batam,Kepulauan Riau
22.702347968668324,17351.21465475011,9.592919152150358,Female,Single,PhD,High,Pekanbaru,Riau
30.88838306131862,28137.385621392907,21.57811024282043,Male,Divorced,Bachelor's,Medium,Semarang,Jawa Tengah
26.562514008944227,63028.73566428897,67.57447444558267,Female,Divorced,Bachelor's,Low,Makassar,Sulawesi Selatan
63.779515764507096,39692.39552554996,59.8635648541856,Male,Married,Master's,Medium,Tangerang,Banten
53.163819110917,27864.705943177465,42.04253866114615,Male,Married,Bachelor's,Medium,Tangerang,Banten
57.53021623492407,54308.06214847434,29.475348742253857,Male,Single,Master's,Low,Bekasi,Jawa Barat
50.381736832562055,23950.91218423767,65.93787858205064,Male,Single,Bachelor's,Medium,Banda Aceh,Aceh
26.322326974176022,38088.78409876186,46.431392414944895,Female,Married,Bachelor's,High,Samarinda,Kalimantan Timur
34.18123653836294,33196.00491031628,43.43390389337927,Female,Divorced,PhD,High,Bogor,Jawa Barat
47.36186929596293,53613.98958873339,8.027150864631182,Male,Divorced,PhD,Low,Depok,Jawa Barat
25.11233848440471,16504.458153919437,27.41443097671754,Male,Married,Bachelor's,High,Surabaya,Jawa Timur
50.268979592241045,23739.631057841674,90.20229018918069,Male,Single,Master's,Medium,Depok,Jawa Barat
37.875769823944246,16008.532982252696,57.79439423272453,Female,Single,PhD,High,Semarang,Jawa Tengah
36.12732950185523,31894.90758179776,76.74648571272488,Female,Single,PhD,Medium,Balikpapan,Kalimantan Timur
50.24247958664539,66550.32795873935,33.72924994269155,Female,Married,PhD,Medium,Pontianak,Kalimantan Barat
46.77542304931852,28205.61625775357,21.492490546729243,Female,Married,Bachelor's,Medium,Jakarta,DKI Jakarta
36.30743984435196,28131.860282044996,48.541570111588726,Male,Divorced,Master's,Medium,Pontianak,Kalimantan Barat
56.07128744373522,56154.50632643393,59.33592600618823,Female,Married,Master's,Medium,Malang,Jawa Timur
26.946176741201334,61961.88886060701,49.51943214543044,Male,Single,Bachelor's,High,Denpasar,Bali
49.00716289027543,34742.342478031205,45.25418699385801,Female,Divorced,PhD,Medium,Tangerang,Banten
48.710316353588986,51141.79904375675,69.4207829686346,Female,Single,Master's,Low,Samarinda,Kalimantan Timur
36.97589628891813,21195.045479734865,83.69014660922328,Female,Single,Master's,Low,Bandung,Jawa Barat
45.23972928914753,72329.48697376426,101.50830878342208,Female,Divorced,Bachelor's,Low,Makassar,Sulawesi Selatan
24.73552350699106,106335.35941410888,8.777738104429517,Female,Single,Master's,High,Banda Aceh,Aceh
53.012351249689715,47127.30780753302,36.097252525007576,Male,Divorced,Master's,Low,Pontianak,Kalimantan Barat
38.59627222624114,12808.114435534657,40.42688758129066,Male,Single,PhD,Medium,Jakarta,DKI Jakarta
34.204600733252484,27470.963931294747,8.853571136423682,Male,Single,PhD,High,Tangerang,Banten
54.63711993587956,49336.164987917975,84.54204957822724,Female,Divorced,PhD,High,Balikpapan,Kalimantan Timur
31.84353202294413,29414.95511622295,95.11402320372856,Female,Single,Master's,Medium,Bandung,Jawa Barat
22.690003147273725,68603.53048084401,39.7321651852605,Male,Single,PhD,Low,Banda Aceh,Aceh
20.763820744189253,48731.38864840156,42.62141452793978,Female,Divorced,Bachelor's,Medium,Banda Aceh,Aceh
48.878129367493315,25508.378597186493,95.0232771891553,Female,Divorced,PhD,Low,Banda Aceh,Aceh
24.35441841754832,36906.11023651192,40.52228215603634,Male,Divorced,PhD,Low,Malang,Jawa Timur
63.81232436579674,23227.29534723131,63.00349568960257,Female,Married,Master's,Low,Palembang,Sumatera Selatan
13.934917697511615,33147.002221263225,73.70980571602111,Female,Single,PhD,Low,Pontianak,Kalimantan Barat
63.05393278777049,27520.965631447743,61.16096252579899,Male,Divorced,Bachelor's,Low,Bogor,Jawa Barat
43.74322707363404,65341.386200285735,108.92400336795511,Female,Single,PhD,Medium,Samarinda,Kalimantan Timur
39.7427295456849,104611.2134911656,68.14205678417522,Female,Divorced,PhD,High,Bogor,Jawa Barat
33.91605187148365,17754.705056477436,71.08657099375253,Male,Single,Bachelor's,High,Samarinda,Kalimantan Timur
46.18876948657692,13882.604449259921,34.09414492222271,Male,Single,Bachelor's,High,Malang,Jawa Timur
40.51074886847697,32125.769945143307,56.20998981130285,Female,Divorced,PhD,Medium,Pontianak,Kalimantan Barat
55.34292446621478,16997.000233000097,31.358733612933293,Male,Divorced,Master's,Medium,Surabaya,Jawa Timur
42.484959432606516,37164.37060401544,110.87034289046878,Female,Married,Bachelor's,High,Medan,Sumatera Utara
42.95392289900441,52810.64487751412,74.51573710053795,Female,Divorced,Bachelor's,Low,Medan,Sumatera Utara
36.27304124121987,76655.06399843213,34.13081918075372,Female,Divorced,Master's,High,Batam,Kepulauan Riau
40.259706891626124,40162.83238355568,60.47733322764398,Female,Divorced,Bachelor's,High,Yogyakarta,DI Yogyakarta
45.00142299559677,32972.276706870136,24.244801957986567,Male,Married,Bachelor's,Low,Palembang,Sumatera Selatan
18.767810895463867,13504.895680851358,96.55092960470235,Male,Single,Master's,Low,Pekanbaru,Riau
23.47358951262573,36794.0922502963,28.2186979714092,Male,Married,PhD,Low,Makassar,Sulawesi Selatan
50.66243322229529,37633.26441942786,69.39569801730124,Male,Single,Master's,Medium,Bekasi,Jawa Barat
43.221250695663244,49985.00838273967,71.90648499816311,Female,Divorced,PhD,Low,Medan,Sumatera Utara
38.608216627415175,25482.722417145873,19.052052074324138,Male,Divorced,Bachelor's,High,Pontianak,Kalimantan Barat
41.23964112985011,29216.055992148802,12.762057838783761,Female,Divorced,Bachelor's,High,Medan,Sumatera Utara
45.518562169701724,17343.94741495416,17.465364383198306,Female,Married,PhD,High,Banda Aceh,Aceh
33.9831241559783,11548.993814852474,-23.124159372735164,Female,Married,Master's,High,Bogor,Jawa Barat
30.882038569769936,20863.394741536147,8.792213972628218,Female,Divorced,Bachelor's,Low,Depok,Jawa Barat
43.54598831626986,16561.51804088552,73.41516912054827,Female,Married,Master's,Medium,Jakarta,DKI Jakarta
28.281153891004585,42974.24009953001,47.3225348104728,Male,Divorced,PhD,High,Bandung,Jawa Barat
46.30728582428814,28027.262373739464,61.902436354208135,Female,Married,PhD,Low,Banda Aceh,Aceh
18.866413144908076,27746.95643003651,-22.698306980124954,Male,Divorced,PhD,Low,Medan,Sumatera Utara
54.379023285233366,22198.799213431037,14.885603961417843,Female,Married,Master's,Medium,Bandung,Jawa Barat
47.14376727136956,7213.555792006873,57.08872649993492,Female,Single,Master's,Medium,Samarinda,Kalimantan Timur
44.32838654608038,77200.04928147783,23.100467301100963,Female,Divorced,PhD,Low,Jakarta,DKI Jakarta
53.77498279129168,22023.486665946995,84.00346653500449,Female,Married,Bachelor's,High,Jakarta,DKI Jakarta
62.651167778013495,29548.550378773565,43.96936790933083,Female,Married,PhD,High,Makassar,Sulawesi Selatan
54.1868108452357,17545.51985443714,76.9715657427359,Male,Divorced,Bachelor's,Medium,Malang,Jawa Timur
17.06863499268861,59039.68782363494,94.1226276426405,Female,Married,Bachelor's,Low,Bandung,Jawa Barat
24.36549943243588,39015.50727507152,26.373359855591275,Male,Single,Bachelor's,High,Yogyakarta,DI Yogyakarta
32.87735848995617,24024.210155757668,22.011628583455263,Male,Single,Master's,Low,Semarang,Jawa Tengah
41.339183652740836,29848.360548914523,37.37571710803695,Male,Married,Bachelor's,Low,Samarinda,Kalimantan Timur
47.7295672660986,84043.51345837944,56.91961690337624,Male,Divorced,Bachelor's,High,Makassar,Sulawesi Selatan
31.565330429004945,35014.420995687746,84.79325821015418,Male,Married,PhD,High,Semarang,Jawa Tengah
43.427967938202016,33161.11492236661,82.34805750208801,Female,Married,Bachelor's,High,Jakarta,DKI Jakarta
31.18002187940681,22681.59897569376,77.74072384409708,Female,Single,Bachelor's,Medium,Pekanbaru,Riau
33.05026856110467,14082.79931256509,58.363298132382084,Female,Married,PhD,Medium,Batam,Kepulauan Riau
22.713405740973112,33522.78591651686,15.944793723165589,Female,Divorced,Master's,Low,Malang,Jawa Timur
28.997967800558243,42733.67611423193,16.524555295580882,Male,Single,Bachelor's,High,Makassar,Sulawesi Selatan
23.428100126987662,62930.878234733056,93.27168641123153,Female,Married,Master's,High,Palembang,Sumatera Selatan
28.313647711294674,11798.78374578314,70.80106701858617,Female,Divorced,PhD,Low,Pekanbaru,Riau
54.697343355901914,20690.95312229764,71.4950023128952,Female,Single,Master's,High,Batam,Kepulauan Riau
28.65781444518474,27163.500417564595,110.5496811687695,Male,Divorced,Bachelor's,High,Makassar,Sulawesi Selatan
75.22096684288607,36252.353260739124,33.794630495077314,Male,Divorced,Master's,High,Jakarta,DKI Jakarta
47.41313271145156,33775.23613561004,58.71656709720372,Male,Divorced,Master's,Medium,Samarinda,Kalimantan Timur
43.40286960803336,34171.787549401684,54.9074967194216,Male,Married,PhD,Low,Surabaya,Jawa Timur
29.841348857644224,44535.772841221,5.744517716121891,Male,Single,PhD,High,Surabaya,Jawa Timur
50.10402843231689,23117.69093188859,48.94231214117164,Female,Married,PhD,Medium,Surabaya,Jawa Timur
33.51670825890894,57934.63788917181,63.83683530775829,Male,Single,PhD,Medium,Surabaya,Jawa Timur
42.5861275903897,45104.00033809264,33.59650625989349,Female,Divorced,PhD,Low,Tangerang,Banten
74.28109899749433,30948.625535548905,16.580776931667685,Female,Divorced,PhD,High,Pontianak,Kalimantan Barat
39.75122130357955,80858.33856640948,42.52077997535764,Female,Married,PhD,Medium,Yogyakarta,DI Yogyakarta
55.940553241713786,79079.42592092902,29.652934145707917,Male,Divorced,PhD,Medium,Denpasar,Bali
31.858706473363462,57898.55333074709,55.84538049983749,Female,Divorced,Master's,Low,Tangerang,Banten
40.5451496235395,8028.2481075672395,53.99681292833404,Female,Divorced,PhD,Medium,Makassar,Sulawesi Selatan
64.02040826326163,79975.25444416779,48.193885813357696,Male,Single,Master's,High,Batam,Kepulauan Riau
32.849428248759025,54034.567586572506,72.33931955946441,Female,Single,Bachelor's,Medium,Balikpapan,Kalimantan Timur
64.56183125396007,99032.59514893436,67.52583078160251,Male,Married,PhD,Medium,Balikpapan,Kalimantan Timur
50.20077516092118,67422.38044527014,4.4969601589342005,Male,Single,Bachelor's,High,Bekasi,Jawa Barat
33.68793191337452,79951.16891644413,-21.759002785426617,Male,Divorced,PhD,Medium,Pontianak,Kalimantan Barat
49.22130060772177,56349.431184685665,-4.065206567632373,Female,Divorced,Bachelor's,Low,Makassar,Sulawesi Selatan
53.64320784514749,71278.25631138038,86.096849688234,Female,Divorced,Master's,Medium,Banda Aceh,Aceh
49.08352950882355,98426.15694890334,88.27634088596508,Female,Married,PhD,Low,Pontianak,Kalimantan Barat
20.587078641424068,40468.42701505783,83.03694524450165,Male,Divorced,Master's,Low,Palembang,Sumatera Selatan
31.547216714276708,16545.752940460523,47.54377763516629,Female,Divorced,Bachelor's,High,Makassar,Sulawesi Selatan
37.78225773783044,31140.65720431727,115.37285470400677,Female,Married,Master's,Low,Malang,Jawa Timur
40.032365421699396,44133.42892071064,68.07419428085674,Male,Single,PhD,Medium,Bekasi,Jawa Barat
49.06873726815881,37701.07140208673,3.351109308487594,Female,Single,Master's,High,Pekanbaru,Riau
43.3101130121323,19471.73132121934,19.363311869565763,Female,Single,Master's,Low,Depok,Jawa Barat
23.640523336768684,16066.091105222486,65.95426202473811,Male,Married,Bachelor's,Low,Samarinda,Kalimantan Timur
45.94257206307752,25069.78626738437,63.90830155984827,Male,Married,Bachelor's,Low,Depok,Jawa Barat
48.9376146886897,54386.42047122166,33.757371058113506,Female,Divorced,PhD,Medium,Bandung,Jawa Barat
48.277275823103516,80031.04376209936,21.059427940540587,Female,Divorced,Bachelor's,Medium,Bandung,Jawa Barat
55.050149432210084,57427.80122143465,66.5972768819386,Male,Married,Master's,Low,Depok,Jawa Barat
51.840988009135756,61618.266740440165,58.38291997142858,Male,Married,Bachelor's,High,Jakarta,DKI Jakarta
46.96934102996968,34877.32604108854,67.47145525047662,Male,Divorced,PhD,Medium,Pontianak,Kalimantan Barat
40.08784575103759,15198.6026417868,86.28104338279125,Female,Divorced,Bachelor's,High,Jakarta,DKI Jakarta
19.40750786429211,28922.92203023823,57.96816105430082,Male,Divorced,PhD,Medium,Semarang,Jawa Tengah
46.58503684872362,31908.18356829834,60.11586232154602,Female,Single,PhD,High,Samarinda,Kalimantan Timur
43.69993993312045,28324.254231997424,84.66151225723173,Male,Single,Master's,High,Depok,Jawa Barat
44.530524883539854,37322.342938276925,31.115307775010194,Female,Divorced,Master's,Low,Malang,Jawa Timur
24.402268514335976,45284.037664913645,36.524335917781485,Male,Married,Master's,Low,Bandung,Jawa Barat
26.94626497469259,55631.651737766326,29.430312054760577,Male,Single,PhD,Low,Surabaya,Jawa Timur
54.69098709332775,31600.874328537306,72.72043976722003,Female,Divorced,Bachelor's,Low,Pekanbaru,Riau
40.48578299986348,14018.319615689808,100.18835455085822,Male,Single,Bachelor's,High,Samarinda,Kalimantan Timur
49.859509065844115,28525.712153318687,37.04628133337508,Male,Married,PhD,Low,Medan,Sumatera Utara
41.368138889696,37117.921768617096,70.04640085670607,Female,Married,PhD,Medium,Samarinda,Kalimantan Timur
41.386829813444685,66930.09269624126,75.80332803705656,Female,Married,Bachelor's,Low,Balikpapan,Kalimantan Timur
53.19768947768797,27339.725743719966,84.57864544734397,Male,Divorced,Bachelor's,Low,Bogor,Jawa Barat
34.29141853317414,46923.402359756525,59.53821001527743,Male,Divorced,PhD,Medium,Samarinda,Kalimantan Timur
42.24957010023278,41984.00325434599,-3.459193088292494,Female,Single,Bachelor's,Low,Bekasi,Jawa Barat
34.990421246834444,37121.450665382574,65.85650358764613,Female,Divorced,Bachelor's,Low,Samarinda,Kalimantan Timur
35.3515490433799,57830.21446353283,80.6525017429149,Female,Divorced,PhD,Low,Malang,Jawa Timur
36.980762394907686,26097.098058306212,30.917513743606435,Female,Divorced,PhD,Medium,Banda Aceh,Aceh
43.88773903123827,27239.04702294904,46.367643019390215,Male,Single,Master's,Medium,Makassar,Sulawesi Selatan
34.77626791837479,36100.05213319976,102.8613123967565,Male,Divorced,Master's,Low,Semarang,Jawa Tengah
57.324829632455774,26368.535664609448,30.5650183830719,Male,Married,Bachelor's,Medium,Malang,Jawa Timur
29.370105071146448,46817.209821007746,-27.168845485282333,Female,Divorced,PhD,High,Depok,Jawa Barat
38.570668625902336,25422.854904432363,111.77478429377011,Female,Divorced,Bachelor's,Medium,Makassar,Sulawesi Selatan
35.283496242435724,40666.18146845601,84.0848109066957,Male,Married,PhD,Low,Banda Aceh,Aceh
59.810712496598526,34541.39074330979,116.04385474035257,Female,Single,Bachelor's,Medium,Bandung,Jawa Barat
43.55521209465047,40435.4834784611,53.80532618299327,Female,Divorced,Bachelor's,Low,Banda Aceh,Aceh
54.41397901309225,28857.618286540866,19.07596494823514,Male,Divorced,PhD,High,Malang,Jawa Timur
21.687715150519363,30652.081554238604,48.422029403819636,Male,Divorced,Master's,High,Tangerang,Banten
44.471653456300366,38101.33630030404,3.94423391136138,Female,Divorced,Master's,Low,Bekasi,Jawa Barat
52.56520034310468,40176.489012523925,24.768131802434482,Male,Married,PhD,Medium,Denpasar,Bali
42.06969186058051,36239.285432070516,-8.602278369545417,Male,Divorced,Bachelor's,High,Samarinda,Kalimantan Timur
54.85124487584957,85193.56469846122,12.825347114841605,Female,Single,Bachelor's,Low,Samarinda,Kalimantan Timur
34.275250148695164,22128.718877923715,63.07800470286324,Female,Married,Bachelor's,Low,Batam,Kepulauan Riau
59.32151672241254,35168.21963610998,49.59294912315292,Female,Married,PhD,High,Palembang,Sumatera Selatan
70.88567560705025,16534.187548356695,75.25587779807053,Female,Single,Master's,Low,Balikpapan,Kalimantan Timur
36.283098714284435,43740.981759820155,58.27780527461536,Male,Divorced,PhD,High,Malang,Jawa Timur
35.20846722178997,20793.10523832809,49.74011908662112,Female,Divorced,Master's,High,Bogor,Jawa Barat
59.89399820253011,31597.866202625813,54.08583537486663,Female,Divorced,Master's,Medium,Jakarta,DKI Jakarta
61.53443789449926,30150.83321215994,5.885011973210965,Male,Single,PhD,Low,Bogor,Jawa Barat
34.202819647007516,41791.38777945442,61.07053094250605,Male,Married,Master's,High,Tangerang,Banten
35.537571377753856,27545.77764270261,76.827881170157,Male,Divorced,Master's,High,Samarinda,Kalimantan Timur
37.336800084813405,26966.406082945705,75.279180802695,Female,Single,Master's,Medium,Medan,Sumatera Utara
23.5221433565544,74453.3647641805,30.810387350958962,Female,Single,Bachelor's,High,Medan,Sumatera Utara
29.057524695705425,41868.26394769384,87.90213119085308,Male,Divorced,PhD,Medium,Bogor,Jawa Barat
27.946170032223115,27432.24907946926,57.440028191619604,Female,Single,Bachelor's,High,Balikpapan,Kalimantan Timur
31.01863165364633,32034.962519753048,6.456934372126597,Male,Divorced,PhD,Low,Medan,Sumatera Utara
40.54909646397184,82675.40827375172,42.6425940476185,Female,Divorced,Bachelor's,Low,Semarang,Jawa Tengah
44.04479152297477,32286.922816708124,53.784885814184605,Male,Divorced,Master's,Low,Palembang,Sumatera Selatan
61.156506406583,25728.68222414491,52.64893758961327,Male,Married,Bachelor's,Medium,Bogor,Jawa Barat
28.02139747039572,25783.806657893318,79.20594369046715,Male,Single,Bachelor's,Low,Malang,Jawa Timur
53.79619118019559,27596.29378414267,74.96758072033916,Male,Married,PhD,Medium,Pontianak,Kalimantan Barat
38.21814502506838,26977.30237836273,57.26872516200282,Male,Divorced,PhD,Medium,Samarinda,Kalimantan Timur
40.35697177451837,19152.261388808784,43.31230725806333,Male,Single,Bachelor's,Medium,Palembang,Sumatera Selatan
49.77265339816585,20700.22712729819,20.597837726180018,Female,Divorced,PhD,High,Pekanbaru,Riau
26.40461371969012,23988.73952619878,48.813810024329655,Female,Single,Master's,Medium,Denpasar,Bali
45.97132670039266,48814.63816341329,5.4761388145173555,Male,Divorced,Master's,High,Palembang,Sumatera Selatan
43.16387870676973,30012.863628672378,-4.596470583130099,Female,Single,Master's,Medium,Yogyakarta,DI Yogyakarta
47.40186643210594,32742.170882210812,26.000323068647475,Female,Divorced,PhD,Medium,Surabaya,Jawa Timur
44.759192370801635,68531.17379515295,10.384889834497557,Female,Divorced,PhD,High,Denpasar,Bali
72.91890181884162,69390.38380239828,78.26369199480074,Female,Married,Bachelor's,High,Pontianak,Kalimantan Barat
32.709380204732895,31537.655653141996,82.06186432299069,Male,Married,PhD,Low,Semarang,Jawa Tengah
34.09703958497637,26491.209624385825,35.387426217089825,Female,Single,Bachelor's,Low,Surabaya,Jawa Timur
32.899173156478064,23571.292784735604,86.50508460607311,Female,Single,PhD,High,Jakarta,DKI Jakarta
33.77879745091669,51348.33985552903,59.96034518272137,Female,Married,PhD,Low,Bekasi,Jawa Barat
32.71396734501527,32782.3776504727,26.836128360214303,Male,Divorced,Bachelor's,High,Batam,Kepulauan Riau
56.45721490439817,29934.069379594304,3.1042137543240074,Male,Divorced,Master's,High,Pontianak,Kalimantan Barat
59.46655522386811,24177.257859684207,58.94401476968426,Female,Single,PhD,Low,Medan,Sumatera Utara
33.58029818125681,24715.028910468376,69.67763119813799,Female,Single,Bachelor's,High,Batam,Kepulauan Riau
30.179377549645025,42617.87715467671,41.76325078145541,Female,Divorced,PhD,High,Pekanbaru,Riau
47.12840223302325,18812.57610734809,80.26376147746329,Female,Married,PhD,Low,Tangerang,Banten
33.82110042434737,59720.72233215153,56.642104349552625,Female,Single,PhD,Medium,Surabaya,Jawa Timur
49.22811363082164,27807.962459987877,51.8241135150962,Male,Divorced,PhD,Medium,Denpasar,Bali
43.637999271066896,33697.60440383468,52.4151593208729,Male,Single,PhD,High,Denpasar,Bali
21.295326505035984,18611.054682655496,48.936437075210705,Female,Married,Bachelor's,Low,Samarinda,Kalimantan Timur
61.1175676172908,36091.65776877624,74.40065627694037,Female,Single,PhD,Low,Semarang,Jawa Tengah
64.34640975024178,30817.547435227618,71.67047094201004,Female,Divorced,Bachelor's,Medium,Semarang,Jawa Tengah
33.03374702370298,35417.442387046336,72.1859149162496,Male,Married,Bachelor's,High,Balikpapan,Kalimantan Timur
35.959879720832205,75800.0665183557,92.66217195866874,Male,Divorced,Master's,Medium,Jakarta,DKI Jakarta
44.716250079423766,39689.7807974191,41.0855408998483,Female,Married,Bachelor's,Medium,Semarang,Jawa Tengah
45.347938269831324,24408.102063012095,22.506943411620682,Male,Divorced,Bachelor's,High,Bekasi,Jawa Barat
49.5610755447468,25446.666847226166,25.964027462079088,Female,Single,Master's,High,Medan,Sumatera Utara
67.13265900396254,48901.60969194609,59.17744426041776,Male,Married,PhD,High,Yogyakarta,DI Yogyakarta
38.699686042577355,69518.39310252442,73.80870724719136,Male,Married,Master's,High,Samarinda,Kalimantan Timur
30.6221358210001,41812.850954898204,27.764465192394596,Male,Married,PhD,High,Denpasar,Bali
23.068850035811145,51244.13094401487,31.356907262121666,Male,Single,PhD,High,Yogyakarta,DI Yogyakarta
31.49790948075505,49260.05861913059,44.990852937069405,Male,Married,Bachelor's,High,Banda Aceh,Aceh
